id,Season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,win_by_runs_capped,win_by_wickets_capped,toss_match_win,win_margin_cat,match_year,match_month,is_big_win,win_by_runs_norm,win_by_wickets_norm,win_by_runs_std,win_by_wickets_std
87,IPL-2008,Delhi,2008-08-05,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,MS Dhoni,Feroz Shah Kotla,Aleem Dar,RB Tiffin,0.0,4,1,Medium,2008.0,8.0,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
88,IPL-2008,Kolkata,2008-08-05,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,5,0,SC Ganguly,Eden Gardens,Asad Rauf,IL Howell,5.0,0,1,Small,2008.0,8.0,0,0.03424657534246575,0.0,-0.35551016171594557,-0.9948286507525228
89,IPL-2008,Jaipur,2008-09-05,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,YK Pathan,Sawai Mansingh Stadium,MR Benson,AM Saheba,0.0,8,1,Large,2008.0,9.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
90,IPL-2008,Bangalore,,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,CRD Fernando,M Chinnaswamy Stadium,BF Bowden,AV Jayaprakash,0.0,9,1,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
91,IPL-2008,Chennai,2008-10-05,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Chennai Super Kings,18,0,L Balaji,"MA Chidambaram Stadium, Chepauk",AV Jayaprakash,BG Jerling,18.0,0,0,Small,2008.0,10.0,0,0.1232876712328767,0.0,0.19773201289963607,-0.9948286507525228
92,IPL-2008,Hyderabad,2008-11-05,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,23,0,SC Ganguly,"Rajiv Gandhi International Stadium, Uppal",IL Howell,AM Saheba,23.0,0,1,Medium,2008.0,11.0,0,0.15753424657534246,0.0,0.4105174646748598,-0.9948286507525228
93,IPL-2008,Jaipur,2008-11-05,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,SR Watson,Sawai Mansingh Stadium,SJ Davis,RE Koertzen,0.0,3,1,Small,2008.0,11.0,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
94,IPL-2008,Chandigarh,2008-12-05,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,normal,0,Kings XI Punjab,0,9,SE Marsh,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,I Shivram,0.0,9,0,Large,2008.0,12.0,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
95,IPL-2008,Kolkata,,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,23,0,Shoaib Akhtar,Eden Gardens,Asad Rauf,IL Howell,23.0,0,1,Medium,,,0,0.15753424657534246,0.0,0.4105174646748598,-0.9948286507525228
96,IPL-2008,Mumbai,,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,ST Jayasuriya,Wankhede Stadium,BR Doctrove,AM Saheba,0.0,9,1,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
97,IPL-2008,Chandigarh,,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,41,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",SJ Davis,K Hariharan,41.0,0,0,Medium,,,0,0.2808219178082192,0.0,1.1765450910656652,-0.9948286507525228
98,IPL-2008,Delhi,,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,normal,0,Delhi Daredevils,12,0,A Mishra,Feroz Shah Kotla,BG Jerling,GA Pratapkumar,12.0,0,0,Small,,,0,0.0821917808219178,0.0,-0.05761052923063239,-0.9948286507525228
99,IPL-2008,Mumbai,,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,SM Pollock,Wankhede Stadium,BR Doctrove,DJ Harper,0.0,8,1,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
100,IPL-2008,Delhi,,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,normal,1,Kings XI Punjab,6,0,DPMD Jayawardene,Feroz Shah Kotla,AV Jayaprakash,RE Koertzen,6.0,0,0,Small,,,0,0.0410958904109589,0.0,-0.31295307136090084,-0.9948286507525228
101,IPL-2008,Jaipur,,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,65,0,GC Smith,Sawai Mansingh Stadium,BF Bowden,SL Shastri,47.5,0,0,Large,,,1,0.4452054794520548,0.0,2.197915259586739,-0.9948286507525228
102,IPL-2008,Hyderabad,,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,normal,0,Mumbai Indians,25,0,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,DJ Harper,25.0,0,0,Medium,,,0,0.17123287671232876,0.0,0.4956316453849493,-0.9948286507525228
103,IPL-2008,Kolkata,,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,1,Chennai Super Kings,3,0,M Ntini,Eden Gardens,Asad Rauf,K Hariharan,3.0,0,0,Small,,,0,0.02054794520547945,0.0,-0.4406243424260351,-0.9948286507525228
104,IPL-2008,Bangalore,,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,5,SP Goswami,M Chinnaswamy Stadium,SJ Davis,GA Pratapkumar,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
105,IPL-2008,Kolkata,,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,YK Pathan,Eden Gardens,BG Jerling,RE Koertzen,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
106,IPL-2008,Mumbai,,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,1,0,SE Marsh,Wankhede Stadium,BF Bowden,GA Pratapkumar,1.0,0,0,Small,,,0,0.00684931506849315,0.0,-0.5257385231361246,-0.9948286507525228
107,IPL-2008,Chennai,,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,14,0,A Kumble,"MA Chidambaram Stadium, Chepauk",DJ Harper,I Shivram,14.0,0,1,Small,,,0,0.0958904109589041,0.0,0.027503651479457096,-0.9948286507525228
108,IPL-2008,Chandigarh,,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SJ Davis,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
109,IPL-2008,Delhi,,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,5,KD Karthik,Feroz Shah Kotla,BF Bowden,K Hariharan,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
110,IPL-2008,Chennai,,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,10,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",DJ Harper,SL Shastri,10.0,0,1,Small,,,0,0.0684931506849315,0.0,-0.14272470994072187,-0.9948286507525228
111,IPL-2008,Bangalore,2008-03-05,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,normal,0,Royal Challengers Bangalore,3,0,P Kumar,M Chinnaswamy Stadium,BR Doctrove,SL Shastri,3.0,0,0,Small,2008.0,3.0,0,0.02054794520547945,0.0,-0.4406243424260351,-0.9948286507525228
112,IPL-2008,Kolkata,,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,3,Umar Gul,Eden Gardens,SJ Davis,I Shivram,0.0,3,0,Small,,,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
113,IPL-2008,Jaipur,,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,Sohail Tanvir,Sawai Mansingh Stadium,BF Bowden,K Hariharan,0.0,5,1,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
114,IPL-2008,Hyderabad,,Deccan Chargers,Chennai Super Kings,Deccan Chargers,bat,normal,0,Chennai Super Kings,0,7,SK Raina,"Rajiv Gandhi International Stadium, Uppal",BG Jerling,AM Saheba,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
115,IPL-2008,Mumbai,,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,0,Rajasthan Royals,105,0,SR Watson,Wankhede Stadium,BF Bowden,RE Koertzen,47.5,0,0,Large,,,1,0.7191780821917808,0.0,3.9001988737885287,-0.9948286507525228
116,IPL-2008,Mumbai,,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,normal,0,Chennai Super Kings,0,9,M Ntini,Wankhede Stadium,Asad Rauf,DJ Harper,0.0,9,0,Large,,,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
117,IPL-2008,Mumbai,2008-01-06,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,YK Pathan,Dr DY Patil Sports Academy,BF Bowden,RE Koertzen,0.0,3,1,Small,2008.0,1.0,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
118,IPL-2009,Cape Town,,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,19,0,SR Tendulkar,Newlands,BR Doctrove,K Hariharan,19.0,0,0,Small,,,0,0.13013698630136986,0.0,0.2402891032546808,-0.9948286507525228
119,IPL-2009,Cape Town,,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,75,0,R Dravid,Newlands,BR Doctrove,RB Tiffin,47.5,0,1,Large,,,1,0.5136986301369862,0.0,2.6234861631371866,-0.9948286507525228
120,IPL-2009,Cape Town,,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,1,Delhi Daredevils,0,10,DL Vettori,Newlands,MR Benson,SD Ranade,0.0,10,1,Large,,,0,0.0,1.0,-0.5682956134911693,1.9586302729186067
121,IPL-2009,Cape Town,,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,normal,0,Deccan Chargers,0,8,RP Singh,Newlands,MR Benson,BR Doctrove,0.0,8,0,Large,,,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
122,IPL-2009,Port Elizabeth,,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,92,0,M Muralitharan,St George's Park,BG Jerling,SJA Taufel,47.5,0,1,Large,,,1,0.6301369863013698,0.0,3.346956699172947,-0.9948286507525228
123,IPL-2009,Durban,,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,11,0,CH Gayle,Kingsmead,DJ Harper,SD Ranade,11.0,0,1,Small,,,0,0.07534246575342465,0.0,-0.10016761958567713,-0.9948286507525228
124,IPL-2009,Cape Town,,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,normal,0,Deccan Chargers,24,0,AC Gilchrist,Newlands,M Erasmus,AM Saheba,24.0,0,1,Medium,,,0,0.1643835616438356,0.0,0.4530745550299045,-0.9948286507525228
125,IPL-2009,Durban,,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,bat,normal,0,Delhi Daredevils,9,0,AB de Villiers,Kingsmead,BR Doctrove,SJA Taufel,9.0,0,1,Small,,,0,0.06164383561643835,0.0,-0.18528180029576663,-0.9948286507525228
126,IPL-2009,Cape Town,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,tie,0,Rajasthan Royals,0,0,YK Pathan,Newlands,MR Benson,M Erasmus,0.0,0,0,Tie or No Result,,,0,0.0,0.0,-0.5682956134911693,-0.9948286507525228
127,IPL-2009,Durban,,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,normal,0,Kings XI Punjab,0,7,RS Bopara,Kingsmead,BR Doctrove,TH Wijewardene,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
128,IPL-2009,Durban,,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,normal,0,Deccan Chargers,12,0,PP Ojha,Kingsmead,HDPK Dharmasena,SJA Taufel,12.0,0,1,Small,,,0,0.0821917808219178,0.0,-0.05761052923063239,-0.9948286507525228
129,IPL-2009,Port Elizabeth,,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,normal,0,Delhi Daredevils,0,6,TM Dilshan,St George's Park,S Asnani,BG Jerling,0.0,6,0,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
130,IPL-2009,Cape Town,,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,normal,0,Kings XI Punjab,27,0,KC Sangakkara,Newlands,M Erasmus,K Hariharan,27.0,0,1,Medium,,,0,0.18493150684931506,0.0,0.5807458260950388,-0.9948286507525228
131,IPL-2009,Durban,,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,HH Gibbs,Kingsmead,IL Howell,TH Wijewardene,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
132,IPL-2009,Port Elizabeth,,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,92,0,SR Tendulkar,St George's Park,BG Jerling,RB Tiffin,47.5,0,1,Large,,,1,0.6301369863013698,0.0,3.346956699172947,-0.9948286507525228
133,IPL-2009,Centurion,,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Rajasthan Royals,0,5,YK Pathan,SuperSport Park,GAV Baxter,RE Koertzen,0.0,5,0,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
134,IPL-2009,Durban,,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,0,Royal Challengers Bangalore,0,5,MV Boucher,Kingsmead,MR Benson,TH Wijewardene,0.0,5,0,Medium,,,0,0.0,0.5,-0.5682956134911693,0.481900811083042
135,IPL-2009,Durban,,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Kings XI Punjab,3,0,KC Sangakkara,Kingsmead,MR Benson,SL Shastri,3.0,0,1,Small,,,0,0.02054794520547945,0.0,-0.4406243424260351,-0.9948286507525228
136,IPL-2009,Centurion,,Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,DP Nannes,SuperSport Park,GAV Baxter,AM Saheba,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
137,IPL-2009,Centurion,,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,38,0,SK Raina,SuperSport Park,GAV Baxter,RE Koertzen,38.0,0,0,Medium,,,0,0.2602739726027397,0.0,1.048873820000531,-0.9948286507525228
138,IPL-2009,East London,2009-01-05,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,JP Duminy,Buffalo Park,M Erasmus,SK Tarapore,9.0,0,1,Small,2009.0,1.0,0,0.06164383561643835,0.0,-0.18528180029576663,-0.9948286507525228
139,IPL-2009,Durban,2009-01-05,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,8,0,Yuvraj Singh,Kingsmead,HDPK Dharmasena,S Ravi,8.0,0,1,Small,2009.0,1.0,0,0.0547945205479452,0.0,-0.22783889065081137,-0.9948286507525228
140,IPL-2009,Port Elizabeth,2009-02-05,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Rajasthan Royals,0,3,YK Pathan,St George's Park,S Asnani,BG Jerling,0.0,3,0,Small,2009.0,2.0,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
141,IPL-2009,Johannesburg,2009-02-05,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,18,0,SB Jakati,New Wanderers Stadium,DJ Harper,RE Koertzen,18.0,0,0,Small,2009.0,2.0,0,0.1232876712328767,0.0,0.19773201289963607,-0.9948286507525228
142,IPL-2009,Port Elizabeth,2009-03-05,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,normal,0,Kings XI Punjab,0,6,DPMD Jayawardene,St George's Park,S Asnani,MR Benson,0.0,6,0,Medium,2009.0,3.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
143,IPL-2009,Johannesburg,2009-03-05,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Royal Challengers Bangalore,0,9,JH Kallis,New Wanderers Stadium,RE Koertzen,TH Wijewardene,0.0,9,0,Large,2009.0,3.0,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
144,IPL-2009,East London,2009-04-05,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,78,0,MS Dhoni,Buffalo Park,BR Doctrove,M Erasmus,47.5,0,1,Large,2009.0,4.0,1,0.5342465753424657,0.0,2.751157434202321,-0.9948286507525228
145,IPL-2009,Durban,2009-05-05,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Rajasthan Royals,78,0,GC Smith,Kingsmead,SS Hazare,IL Howell,47.5,0,0,Large,2009.0,5.0,1,0.5342465753424657,0.0,2.751157434202321,-0.9948286507525228
146,IPL-2009,Durban,2009-05-05,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Delhi Daredevils,0,9,G Gambhir,Kingsmead,GAV Baxter,IL Howell,0.0,9,0,Large,2009.0,5.0,0,0.0,0.9,-0.5682956134911693,1.6632843805514939
147,IPL-2009,Centurion,2009-06-05,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,normal,0,Deccan Chargers,19,0,RG Sharma,SuperSport Park,MR Benson,HDPK Dharmasena,19.0,0,1,Small,2009.0,6.0,0,0.13013698630136986,0.0,0.2402891032546808,-0.9948286507525228
148,IPL-2009,Centurion,2009-07-05,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,A Singh,SuperSport Park,K Hariharan,DJ Harper,0.0,7,1,Large,2009.0,7.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
149,IPL-2009,Centurion,2009-07-05,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,1,Chennai Super Kings,12,0,ML Hayden,SuperSport Park,DJ Harper,TH Wijewardene,12.0,0,1,Small,2009.0,7.0,0,0.0821917808219178,0.0,-0.05761052923063239,-0.9948286507525228
150,IPL-2009,East London,2009-08-05,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Delhi Daredevils,0,7,A Nehra,Buffalo Park,M Erasmus,SK Tarapore,0.0,7,0,Large,2009.0,8.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
151,IPL-2009,Kimberley,2009-09-05,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,3,DPMD Jayawardene,De Beers Diamond Oval,GAV Baxter,AM Saheba,0.0,3,1,Small,2009.0,9.0,0,0.0,0.30000000000000004,-0.5682956134911693,-0.10879097365118393
152,IPL-2009,Kimberley,2009-09-05,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,7,S Badrinath,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,0.0,7,0,Large,2009.0,9.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
153,IPL-2009,Port Elizabeth,2009-10-05,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,16,0,JP Duminy,St George's Park,BR Doctrove,BG Jerling,16.0,0,1,Small,2009.0,10.0,0,0.1095890410958904,0.0,0.11261783218954659,-0.9948286507525228
154,IPL-2009,Johannesburg,2009-10-05,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,A Mishra,New Wanderers Stadium,SL Shastri,RB Tiffin,0.0,7,1,Large,2009.0,10.0,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
155,IPL-2009,Kimberley,2009-11-05,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,normal,0,Deccan Chargers,53,0,DR Smith,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,47.5,0,1,Large,2009.0,11.0,1,0.363013698630137,0.0,1.687230175326202,-0.9948286507525228
156,IPL-2009,Centurion,2009-12-05,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,LRPL Taylor,SuperSport Park,M Erasmus,SS Hazare,0.0,6,1,Medium,2009.0,12.0,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
157,IPL-2009,Centurion,2009-12-05,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,normal,0,Mumbai Indians,0,8,Harbhajan Singh,SuperSport Park,SS Hazare,RE Koertzen,0.0,8,0,Large,2009.0,12.0,0,0.0,0.8,-0.5682956134911693,1.3679384881843808
158,IPL-2009,Durban,,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,normal,0,Delhi Daredevils,12,0,R Bhatia,Kingsmead,DJ Harper,SL Shastri,12.0,0,0,Small,,,0,0.0821917808219178,0.0,-0.05761052923063239,-0.9948286507525228
159,IPL-2009,Durban,,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Royal Challengers Bangalore,0,2,LRPL Taylor,Kingsmead,BR Doctrove,DJ Harper,0.0,2,0,Small,,,0,0.0,0.2,-0.5682956134911693,-0.4041368660182969
160,IPL-2009,Durban,,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,Kingsmead,BR Doctrove,DJ Harper,2.0,0,1,Small,,,0,0.0136986301369863,0.0,-0.48318143278107983,-0.9948286507525228
161,IPL-2009,Bloemfontein,,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,B Lee,OUTsurance Oval,HDPK Dharmasena,IL Howell,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
162,IPL-2009,Port Elizabeth,,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,7,ML Hayden,St George's Park,SK Tarapore,SJA Taufel,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
163,IPL-2009,Johannesburg,,Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,RG Sharma,New Wanderers Stadium,RE Koertzen,S Ravi,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
164,IPL-2009,Johannesburg,,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,normal,0,Kings XI Punjab,1,0,Yuvraj Singh,New Wanderers Stadium,S Ravi,RB Tiffin,1.0,0,0,Small,,,0,0.00684931506849315,0.0,-0.5257385231361246,-0.9948286507525228
165,IPL-2009,Bloemfontein,,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,14,0,AB de Villiers,OUTsurance Oval,SS Hazare,IL Howell,14.0,0,1,Small,,,0,0.0958904109589041,0.0,0.027503651479457096,-0.9948286507525228
166,IPL-2009,Centurion,,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,7,BJ Hodge,SuperSport Park,SJA Taufel,RB Tiffin,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
167,IPL-2009,Johannesburg,,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,normal,0,Royal Challengers Bangalore,0,7,JH Kallis,New Wanderers Stadium,IL Howell,RB Tiffin,0.0,7,0,Large,,,0,0.0,0.7000000000000001,-0.5682956134911693,1.072592595817268
168,IPL-2009,Durban,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,LR Shukla,Kingsmead,BG Jerling,SJA Taufel,0.0,4,1,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
169,IPL-2009,Durban,,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,M Muralitharan,Kingsmead,BG Jerling,SJA Taufel,24.0,0,1,Medium,,,0,0.1643835616438356,0.0,0.4530745550299045,-0.9948286507525228
170,IPL-2009,Centurion,,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,4,V Sehwag,SuperSport Park,IL Howell,S Ravi,0.0,4,1,Medium,,,0,0.0,0.4,-0.5682956134911693,0.18655491871592902
171,IPL-2009,Centurion,,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,12,0,MK Pandey,SuperSport Park,IL Howell,S Ravi,12.0,0,1,Small,,,0,0.0821917808219178,0.0,-0.05761052923063239,-0.9948286507525228
172,IPL-2009,Centurion,,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,normal,0,Deccan Chargers,0,6,AC Gilchrist,SuperSport Park,BR Doctrove,DJ Harper,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
173,IPL-2009,Johannesburg,,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,MK Pandey,New Wanderers Stadium,RE Koertzen,SJA Taufel,0.0,6,1,Medium,,,0,0.0,0.6000000000000001,-0.5682956134911693,0.7772467034501549
174,IPL-2009,Johannesburg,,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,6,0,A Kumble,New Wanderers Stadium,RE Koertzen,SJA Taufel,6.0,0,0,Small,,,0,0.0410958904109589,0.0,-0.31295307136090084,-0.9948286507525228
